Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,CDS Length,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Transcript start (bp),Transcript end (bp),Gene type,Strand
ENSG00000278284,ENSG00000278284.1,ENST00000622572,ENST00000622572.1,,,,,783,54782118,54801011,CHR_HSCHR19LRC_PGF2_CTG3_1,54782118,54801011,protein_coding,-1
ENSG00000278284,ENSG00000278284.1,ENST00000622572,ENST00000622572.1,,,,,783,54782118,54801011,CHR_HSCHR19LRC_PGF2_CTG3_1,54782118,54801011,protein_coding,-1
ENSG00000278284,ENSG00000278284.1,ENST00000622572,ENST00000622572.1,,,,,783,54782118,54801011,CHR_HSCHR19LRC_PGF2_CTG3_1,54782118,54801011,protein_coding,-1
ENSG00000278284,ENSG00000278284.1,ENST00000622572,ENST00000622572.1,,,54782118,54782867,783,54782118,54801011,CHR_HSCHR19LRC_PGF2_CTG3_1,54782118,54801011,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,54685263,54685299,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,54679506,54679544,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,,,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000622199,ENST00000622199.4,,,54661303,54661533,3114,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,54685263,54685299,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,54679506,54679544,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,,,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275483,ENSG00000275483.4,ENST00000621584,ENST00000621584.1,,,54661303,54661533,2943,54661303,54685299,CHR_HSCHR19LRC_PGF2_CTG3_1,54661303,54685299,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,30543843,30544252,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,30537452,30537576,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,30533939,30533969,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,,,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000617299,ENST00000617299.4,,,30511927,30512980,1239,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,30543843,30544252,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,30537452,30537576,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,,,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,,,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,,,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,,,30511927,30512980,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,30530942,30530988,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,30527624,30527703,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000620917,ENST00000620917.4,30523721,30523833,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30511927,30544252,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30537452,30537576,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,,,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,,,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,,,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30530942,30530988,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30527624,30527703,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30523721,30523833,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30543843,30543951,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30533906,30533969,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,30532290,30532463,,,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000275917,ENSG00000275917.4,ENST00000618874,ENST00000618874.1,,,30512746,30512980,966,30511927,30544252,CHR_HSCHR15_4_CTG8,30512746,30543951,protein_coding,-1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,54643934,54643971,,,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,,,,,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,,,,,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,,,,,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,,,,,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,,,,,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000611561,ENST00000611561.4,,,54650666,54650873,915,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650873,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000619679,ENST00000619679.4,54643934,54643971,,,864,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000619679,ENST00000619679.4,,,,,864,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000619679,ENST00000619679.4,,,,,864,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000619679,ENST00000619679.4,,,,,864,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000619679,ENST00000619679.4,,,,,864,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000619679,ENST00000619679.4,,,54650666,54650865,864,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000620180,ENST00000620180.4,54643934,54643971,,,630,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000620180,ENST00000620180.4,,,,,630,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000620180,ENST00000620180.4,,,,,630,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000620180,ENST00000620180.4,,,,,630,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000620180,ENST00000620180.4,,,,,630,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000620180,ENST00000620180.4,,,54650666,54650865,630,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643934,54650865,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000613294,ENST00000613294.1,,,,,594,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643972,54650665,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000613294,ENST00000613294.1,,,,,594,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643972,54650665,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000613294,ENST00000613294.1,,,,,594,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643972,54650665,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000613294,ENST00000613294.1,,,,,594,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643972,54650665,protein_coding,1
ENSG00000274053,ENSG00000274053.4,ENST00000613294,ENST00000613294.1,,,,,594,54643934,54650873,CHR_HSCHR19LRC_PGF2_CTG3_1,54643972,54650665,protein_coding,1
ENSG00000282035,ENSG00000282035.1,ENST00000630055,ENST00000630055.1,11846637,11846845,,,324,11844908,11846845,CHR_HSCHR3_1_CTG1,11844908,11846845,protein_coding,-1
ENSG00000282035,ENSG00000282035.1,ENST00000630055,ENST00000630055.1,,,,,324,11844908,11846845,CHR_HSCHR3_1_CTG1,11844908,11846845,protein_coding,-1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,30776860,30777480,,,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,,,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,,,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,,,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,,,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,30786886,30786888,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,30789999,30790073,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,30795888,30795951,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,30797361,30797542,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,30798915,30798961,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000274734,ENSG00000274734.1,ENST00000621228,ENST00000621228.1,,,30836794,30837039,804,30776860,30837039,CHR_HSCHR15_4_CTG8,30776860,30837039,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,32695437,32695546,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,32700401,32700471,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,32703788,32703884,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,32704469,32704722,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,32705376,32705391,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000622253,ENST00000622253.4,,,32718143,32720246,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695437,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,32718143,32720246,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,32695783,32696504,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000619401,ENST00000619401.4,,,,,3072,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,32700401,32700471,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,32703788,32703884,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,32704469,32704722,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,32705376,32705391,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,,,32718143,32720246,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,32695783,32695900,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000275568,ENSG00000275568.4,ENST00000611363,ENST00000611363.1,32696098,32696211,,,2505,32695437,32720246,CHR_HSCHR15_4_CTG8,32695783,32720246,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,54703078,54703171,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,54707793,54707809,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
ENSG00000278682,ENSG00000278682.4,ENST00000611679,ENST00000611679.4,,,,,3189,54703078,54738934,CHR_HSCHR19LRC_PGF2_CTG3_1,54703078,54738934,protein_coding,1
